"copies","kind","duration","popularity"
50,"jcdvd",0,941
50,"jcdvd",167,941
50,"jcdvd",1770,796
50,"jcdvd",NULL,796
50,"jcdvd",482,796
50,"jcdvd",310,796
50,"jcdvd",546,796
50,"jcdvd",161,796
50,"jcdvd",1671,796
50,"jcdvd",0,796
50,"jcdvd",447,822
50,"jcdvd",548,822
50,"jcdvd",NULL,822
50,"jcdvd",838,411
50,"jcdvd",NULL,411
50,"jcdvd",167,411
50,"jcdvd",70,411
50,"jcdvd",653,608
50,"jcdvd",NULL,608
50,"jcdvd",0,608
50,"jcdvd",258,327
50,"jcdvd",NULL,327
50,"jcdvd",304,327
50,"jcdvd",142,327
50,"jcdvd",504,327
50,"jcdvd",834,170
50,"jcdvd",NULL,170
50,"jcdvd",192,170
50,"jcdvd",236,170
50,"jcdvd",549,170
50,"jcdvd",139,841
50,"jcdvd",NULL,841
50,"jcdvd",0,841
50,"jcdvd",43,841
50,"jcdvd",601,841
50,"jcdvd",327,1227
50,"jcdvd",NULL,1227
50,"jcdvd",450,4622
50,"jcdvd",NULL,4622
50,"jcdvd",1380,4622
50,"jcdvd",311,831
50,"jcdvd",NULL,831
50,"jcdvd",692,431
50,"jcdvd",1054,431
50,"jcdvd",NULL,431
50,"jcdvd",98,431
50,"jcdvd",167,431
50,"jcdvd",409,431
50,"jcdvd",73,431
50,"jcdvd",0,431
50,"jcdvd",475,568
50,"jcdvd",1484,568
50,"jcdvd",340,568
50,"jcdvd",497,568
50,"jcdvd",0,568
50,"jcdvd",595,2106
50,"jcdvd",428,2106
50,"jcdvd",NULL,2106
50,"jcdvd",163,2106
50,"jcdvd",407,579
50,"jcdvd",NULL,579
50,"jcdvd",119,607
50,"jcdvd",403,1325
50,"jcdvd",NULL,1325
50,"jcdvd",1377,1325
50,"jcdvd",834,599
50,"jcdvd",592,599
50,"jcdvd",139,599
50,"jcdvd",NULL,599
50,"jcdvd",187,599
50,"jcdvd",215,599
50,"jcdvd",1055,483
50,"jcdvd",NULL,483
50,"jcdvd",599,483
50,"jcdvd",1557,483
50,"jcdvd",1416,654
50,"jcdvd",311,654
50,"jcdvd",NULL,654
50,"jcdvd",650,654
50,"jcdvd",983,732
50,"jcdvd",NULL,732
50,"jcdvd",696,732
50,"jcdvd",598,565
50,"jcdvd",NULL,565
50,"jcdvd",716,291
50,"jcdvd",NULL,291
50,"jcdvd",291,291
50,"jcdvd",667,303
50,"jcdvd",NULL,303
50,"jcdvd",360,303
50,"jcdvd",311,303
50,"jcdvd",426,840
50,"jcdvd",NULL,840
50,"jcdvd",0,141
50,"jcdvd",NULL,141
50,"jcdvd",0,594
50,"jcdvd",190,594
50,"jcdvd",NULL,594
50,"jcdvd",383,594
50,"jcdvd",189,594
50,"jcdvd",312,839
50,"jcdvd",NULL,839
50,"jcdvd",162,839
50,"jcdvd",170,839
50,"jcdvd",121,839
50,"jcdvd",678,839
50,"jcdvd",937,1581
50,"jcdvd",648,1581
50,"jcdvd",NULL,1581
50,"jcdvd",594,1581
50,"jcdvd",530,1581
50,"jcdvd",354,659
50,"jcdvd",380,849
50,"jcdvd",NULL,849
50,"jcdvd",308,849
50,"jcdvd",51,849
50,"jcdvd",433,755
50,"jcdvd",NULL,755
50,"jcdvd",236,438
50,"jcdvd",NULL,438
50,"jcdvd",0,438
50,"jcdvd",309,1014
50,"jcdvd",NULL,1014
50,"jcdvd",746,1014
50,"jcdvd",428,1066
50,"jcdvd",NULL,1066
50,"jcdvd",522,1066
50,"jcdvd",429,1066
50,"jcdvd",619,767
50,"jcdvd",745,767
50,"jcdvd",NULL,767
50,"jcdvd",1435,311
50,"jcdvd",NULL,311
50,"jcdvd",3123,1175
50,"jcdvd",142,1175
50,"jcdvd",670,656
50,"jcdvd",NULL,656
50,"jcdvd",168,656
50,"jcdvd",165,656
50,"jcdvd",385,1268
50,"jcdvd",NULL,1268
50,"jcdvd",262,1146
50,"jcdvd",NULL,1146
50,"jcdvd",313,1146
50,"jcdvd",237,1146
50,"jcdvd",240,1146
50,"jcdvd",118,1146
50,"jcdvd",196,1146
50,"jcdvd",356,1237
50,"jcdvd",NULL,1237
50,"jcdvd",118,927
50,"jcdvd",NULL,927
50,"jcdvd",581,927
50,"jcdvd",1174,927
50,"jcdvd",1007,927
50,"jcdvd",2258,1108
50,"jcdvd",NULL,1108
50,"jcdvd",281,1108
50,"jcdvd",739,1549
50,"jcdvd",1342,1549
50,"jcdvd",NULL,1549
50,"jcdvd",266,1549
50,"jcdvd",305,1549
50,"jcdvd",0,1549
50,"jcdvd",262,1549
50,"jcdvd",1316,221
50,"jcdvd",NULL,221
50,"jcdvd",649,221
50,"jcdvd",694,568
50,"jcdvd",505,568
50,"jcdvd",456,568
50,"jcdvd",1374,568
50,"jcdvd",474,884
50,"jcdvd",671,884
50,"jcdvd",NULL,884
50,"jcdvd",122,884
50,"jcdvd",483,884
50,"jcdvd",190,884
50,"jcdvd",283,884
50,"jcdvd",310,884
50,"jcdvd",244,884
50,"jcdvd",0,884
50,"jcdvd",474,1108
50,"jcdvd",50,1108
50,"jcdvd",618,397
50,"jcdvd",NULL,397
50,"jcdvd",216,397
50,"jcdvd",1728,397
50,"jcdvd",408,397
50,"jcdvd",618,499
50,"jcdvd",NULL,499
50,"jcdvd",195,499
50,"jcdvd",386,499
50,"jcdvd",0,499
50,"jcdvd",812,827
50,"jcdvd",NULL,827
50,"jcdvd",232,827
50,"jcdvd",216,827
50,"jcdvd",237,827
50,"jcdvd",744,827
50,"jcdvd",763,641
50,"jcdvd",NULL,641
50,"jcdvd",963,536
50,"jcdvd",NULL,536
50,"jcdvd",116,536
50,"jcdvd",361,536
50,"jcdvd",47,536
50,"jcdvd",218,930
50,"jcdvd",NULL,930
50,"jcdvd",218,959
50,"jcdvd",NULL,959
50,"jcdvd",692,959
50,"jcdvd",977,717
50,"jcdvd",NULL,717
50,"jcdvd",839,717
50,"jcdvd",91,717
50,"jcdvd",311,717
50,"jcdvd",503,717
50,"jcdvd",0,717
50,"jcdvd",787,967
50,"jcdvd",NULL,967
50,"jcdvd",451,967
50,"jcdvd",449,574
50,"jcdvd",NULL,574
50,"jcdvd",696,574
50,"jcdvd",449,409
50,"jcdvd",NULL,409
50,"jcdvd",449,673
50,"jcdvd",962,673
50,"jcdvd",NULL,673
50,"jcdvd",338,673
50,"jcdvd",449,440
50,"jcdvd",793,440
50,"jcdvd",NULL,440
50,"jcdvd",0,440
50,"jcdvd",315,440
50,"jcdvd",499,675
50,"jcdvd",NULL,675
50,"jcdvd",168,675
50,"jcdvd",1609,616
50,"jcdvd",NULL,616
50,"jcdvd",499,616
50,"jcdvd",2352,1013
50,"jcdvd",286,1013
50,"jcdvd",NULL,1013
50,"jcdvd",0,1013
50,"jcdvd",812,1013
50,"jcdvd",549,1013
50,"jcdvd",980,151
50,"jcdvd",NULL,151
50,"jcdvd",1675,763
50,"jcdvd",NULL,763
50,"jcdvd",262,763
50,"jcdvd",1028,763
50,"jcdvd",1127,813
50,"jcdvd",241,813
50,"jcdvd",NULL,813
50,"jcdvd",312,3464
50,"jcdvd",NULL,3464
50,"jcdvd",453,3464
50,"jcdvd",243,3464
50,"jcdvd",405,536
50,"jcdvd",483,536
50,"jcdvd",674,536
50,"jcdvd",166,536
50,"jcdvd",1649,536
50,"jcdvd",242,610
50,"jcdvd",NULL,610
50,"jcdvd",191,610
50,"jcdvd",476,610
50,"jcdvd",1698,2106
50,"jcdvd",335,2106
50,"jcdvd",142,617
50,"jcdvd",479,617
50,"jcdvd",NULL,617
50,"jcdvd",68,887
50,"jcdvd",NULL,887
50,"jcdvd",384,887
50,"jcdvd",144,887
50,"jcdvd",0,887
50,"jcdvd",386,887
50,"jcdvd",186,490
50,"jcdvd",NULL,490
50,"jcdvd",69,490
50,"jcdvd",411,490
50,"jcdvd",527,1938
50,"jcdvd",0,1938
50,"jcdvd",NULL,1938
50,"jcdvd",575,1938
50,"jcdvd",338,1938
50,"jcdvd",96,1938
50,"jcdvd",430,598
50,"jcdvd",NULL,598
50,"jcdvd",68,598
50,"jcdvd",215,598
50,"jcdvd",168,598
50,"jcdvd",216,598
50,"jcdvd",404,1802
50,"jcdvd",551,1802
50,"jcdvd",NULL,1802
50,"jcdvd",475,1802
50,"jcdvd",184,1802
50,"jcdvd",956,1802
50,"jcdvd",336,1802
50,"jcdvd",551,794
50,"jcdvd",NULL,794
50,"jcdvd",337,794
50,"jcdvd",669,794
50,"jcdvd",0,794
50,"jcdvd",695,794
50,"jcdvd",235,794
50,"jcdvd",551,478
50,"jcdvd",NULL,478
50,"jcdvd",165,478
50,"jcdvd",261,478
50,"jcdvd",329,478
50,"jcdvd",505,478
50,"jcdvd",620,299
50,"jcdvd",551,808
50,"jcdvd",NULL,808
50,"jcdvd",502,808
50,"jcdvd",309,6007
50,"jcdvd",NULL,6007
50,"jcdvd",292,6007
50,"jcdvd",713,959
50,"jcdvd",1197,959
50,"jcdvd",259,877
50,"jcdvd",NULL,877
50,"jcdvd",212,877
50,"jcdvd",314,877
50,"jcdvd",125,877
50,"jcdvd",0,877
50,"jcdvd",111,877
50,"jcdvd",354,536
50,"jcdvd",375,6007
50,"jcdvd",117,6007
50,"jcdvd",655,6007
50,"jcdvd",75,6007
50,"jcdvd",668,1175
50,"jcdvd",0,1175
50,"jcdvd",215,1175
50,"jcdvd",542,1175
50,"jcdvd",267,1175
50,"jcdvd",334,1175
50,"jcdvd",450,270
50,"jcdvd",NULL,270
50,"jcdvd",186,270
50,"jcdvd",333,270
50,"jcdvd",792,550
50,"jcdvd",NULL,550
50,"jcdvd",166,550
50,"jcdvd",356,550
50,"jcdvd",167,532
50,"jcdvd",NULL,532
50,"jcdvd",98,532
50,"jcdvd",139,532
50,"jcdvd",720,749
50,"jcdvd",NULL,749
50,"jcdvd",0,749
50,"jcdvd",167,749
50,"jcdvd",99,749
50,"jcdvd",336,749
50,"jcdvd",330,6007
50,"jcdvd",170,6007
50,"jcdvd",141,6007
50,"jcdvd",335,6007
50,"jcdvd",527,536
50,"jcdvd",168,536
50,"jcdvd",118,536
50,"jcdvd",262,523
50,"jcdvd",508,523
50,"jcdvd",NULL,523
50,"jcdvd",143,523
50,"jcdvd",0,523
50,"jcdvd",1171,785
50,"jcdvd",NULL,785
50,"jcdvd",359,785
50,"jcdvd",0,785
50,"jcdvd",30,785
50,"jcdvd",328,785
50,"jcdvd",0,517
50,"jcdvd",544,517
50,"jcdvd",NULL,517
50,"jcdvd",624,724
50,"jcdvd",674,724
50,"jcdvd",NULL,724
50,"jcdvd",884,724
50,"jcdvd",94,724
50,"jcdvd",264,677
50,"jcdvd",NULL,677
50,"jcdvd",788,677
50,"jcdvd",0,677
50,"jcdvd",792,1581
50,"jcdvd",281,1581
50,"jcdvd",888,1581
50,"jcdvd",357,1581
50,"jcdvd",3021,71
50,"jcdvd",262,71
50,"jcdvd",NULL,71
50,"jcdvd",2136,71
50,"jcdvd",741,334
50,"jcdvd",214,334
50,"jcdvd",NULL,334
50,"jcdvd",1776,334
50,"jcdvd",741,729
50,"jcdvd",NULL,729
50,"jcdvd",741,765
50,"jcdvd",NULL,765
50,"jcdvd",0,765
50,"jcdvd",145,765
50,"jcdvd",1413,1432
50,"jcdvd",596,446
50,"jcdvd",NULL,446
50,"jcdvd",1248,446
50,"jcdvd",912,446
50,"jcdvd",955,446
50,"jcdvd",240,446
50,"jcdvd",335,446
50,"jcdvd",48,446
50,"jcdvd",428,673
50,"jcdvd",170,673
50,"jcdvd",718,673
50,"jcdvd",116,1693
50,"jcdvd",NULL,1693
50,"jcdvd",434,1693
50,"jcdvd",551,579
50,"jcdvd",167,579
50,"jcdvd",621,961
50,"jcdvd",NULL,961
50,"jcdvd",165,961
50,"jcdvd",211,961
50,"jcdvd",1074,1093
50,"jcdvd",NULL,1093
50,"jcdvd",354,1093
50,"jcdvd",500,1093
50,"jcdvd",194,1093
50,"jcdvd",0,1093
50,"jcdvd",1584,637
50,"jcdvd",170,637
50,"jcdvd",NULL,637
50,"jcdvd",343,637
50,"jcdvd",76,637
50,"jcdvd",168,637
50,"jcdvd",550,74
50,"jcdvd",NULL,74
50,"jcdvd",289,74
50,"jcdvd",1389,525
50,"jcdvd",NULL,525
50,"jcdvd",169,525
50,"jcdvd",552,525
50,"jcdvd",193,525
50,"jcdvd",434,525
50,"jcdvd",0,525
50,"jcdvd",505,3176
50,"jcdvd",NULL,3176
50,"jcdvd",259,3176
50,"jcdvd",525,164
50,"jcdvd",450,164
50,"jcdvd",NULL,164
50,"jcdvd",503,164
50,"jcdvd",1436,406
50,"jcdvd",NULL,406
50,"jcdvd",572,855
50,"jcdvd",690,1494
50,"jcdvd",NULL,1494
50,"jcdvd",768,1494
50,"jcdvd",72,1494
50,"jcdvd",1584,460
50,"jcdvd",NULL,460
50,"jcdvd",1272,484
50,"jcdvd",NULL,484
50,"jcdvd",837,414
50,"jcdvd",NULL,414
50,"jcdvd",282,414
50,"jcdvd",549,1300
50,"jcdvd",NULL,1300
50,"jcdvd",210,1300
50,"jcdvd",239,1300
50,"jcdvd",217,1300
50,"jcdvd",1291,490
50,"jcdvd",642,839
50,"jcdvd",552,909
50,"jcdvd",339,909
50,"jcdvd",NULL,909
50,"jcdvd",642,446
50,"jcdvd",1030,446
50,"jcdvd",332,446
50,"jcdvd",505,446
50,"jcdvd",552,587
50,"jcdvd",479,587
50,"jcdvd",NULL,587
50,"jcdvd",359,587
50,"jcdvd",642,655
50,"jcdvd",502,655
50,"jcdvd",NULL,655
50,"jcdvd",0,655
50,"jcdvd",293,1195
50,"jcdvd",575,1195
50,"jcdvd",NULL,1195
50,"jcdvd",194,1195
50,"jcdvd",0,1195
50,"jcdvd",767,650
50,"jcdvd",1796,327
50,"jcdvd",0,327
50,"jcdvd",383,327
50,"jcdvd",168,327
50,"jcdvd",93,327
50,"jcdvd",2010,415
50,"jcdvd",NULL,415
50,"jcdvd",449,415
50,"jcdvd",191,415
50,"jcdvd",858,415
50,"jcdvd",578,415
50,"jcdvd",0,415
50,"jcdvd",434,1080
50,"jcdvd",434,788
50,"jcdvd",NULL,788
50,"jcdvd",388,788
50,"jcdvd",1152,225
50,"jcdvd",NULL,225
50,"jcdvd",238,225
50,"jcdvd",434,840
50,"jcdvd",434,790
50,"jcdvd",NULL,790
50,"jcdvd",1150,790
50,"jcdvd",70,790
50,"jcdvd",434,520
50,"jcdvd",NULL,520
50,"jcdvd",717,520
50,"jcdvd",114,1224
50,"jcdvd",NULL,1224
50,"jcdvd",692,1224
50,"jcdvd",378,1224
50,"jcdvd",335,1224
50,"jcdvd",334,617
50,"jcdvd",0,617
50,"jcdvd",888,611
50,"jcdvd",NULL,611
50,"jcdvd",260,611
50,"jcdvd",239,611
50,"jcdvd",385,523
50,"jcdvd",1007,523
50,"jcdvd",361,523
50,"jcdvd",888,450
50,"jcdvd",NULL,450
50,"jcdvd",51,304
50,"jcdvd",NULL,304
50,"jcdvd",355,304
50,"jcdvd",264,427
50,"jcdvd",238,427
50,"jcdvd",NULL,427
50,"jcdvd",642,157
50,"jcdvd",NULL,157
50,"jcdvd",73,157
50,"jcdvd",791,1549
50,"jcdvd",267,303
50,"jcdvd",306,303
50,"jcdvd",0,303
50,"jcdvd",267,727
50,"jcdvd",NULL,727
50,"jcdvd",309,727
50,"jcdvd",503,727
50,"jcdvd",0,727
50,"jcdvd",738,727
50,"jcdvd",283,246
50,"jcdvd",NULL,246
50,"jcdvd",0,246
50,"jcdvd",169,246
50,"jcdvd",242,951
50,"jcdvd",NULL,951
50,"jcdvd",502,951
50,"jcdvd",119,951
50,"jcdvd",121,450
50,"jcdvd",283,1546
50,"jcdvd",NULL,1546
50,"jcdvd",166,1546
50,"jcdvd",169,1546
50,"jcdvd",0,1546
50,"jcdvd",331,1546
50,"jcdvd",141,1546
50,"jcdvd",267,288
50,"jcdvd",NULL,288
50,"jcdvd",670,288
50,"jcdvd",338,542
50,"jcdvd",95,542
50,"jcdvd",NULL,542
50,"jcdvd",193,542
50,"jcdvd",315,542
50,"jcdvd",191,288
50,"jcdvd",283,188
50,"jcdvd",NULL,188
50,"jcdvd",575,451
50,"jcdvd",186,451
50,"jcdvd",NULL,451
50,"jcdvd",267,743
50,"jcdvd",550,743
50,"jcdvd",NULL,743
50,"jcdvd",167,743
50,"jcdvd",1342,743
50,"jcdvd",352,563
50,"jcdvd",NULL,563
50,"jcdvd",720,1357
50,"jcdvd",NULL,1357
50,"jcdvd",46,1357
50,"jcdvd",1374,1357
50,"jcdvd",669,654
50,"jcdvd",694,654
50,"jcdvd",240,654
50,"jcdvd",167,654
50,"jcdvd",336,654
50,"jcdvd",192,654
50,"jcdvd",217,654
50,"jcdvd",262,654
50,"jcdvd",1607,558
50,"jcdvd",NULL,558
50,"jcdvd",774,558
50,"jcdvd",336,558
50,"jcdvd",739,674
50,"jcdvd",NULL,674
50,"jcdvd",70,674
50,"jcdvd",169,674
50,"jcdvd",1076,674
50,"jcdvd",312,674
50,"jcdvd",669,512
50,"jcdvd",669,642
50,"jcdvd",NULL,642
50,"jcdvd",287,743
50,"jcdvd",525,743
50,"jcdvd",721,743
50,"jcdvd",146,649
50,"jcdvd",NULL,649
50,"jcdvd",0,649
50,"jcdvd",168,649
50,"jcdvd",335,649
50,"jcdvd",669,282
50,"jcdvd",NULL,282
50,"jcdvd",669,705
50,"jcdvd",NULL,705
50,"jcdvd",163,705
50,"jcdvd",739,930
50,"jcdvd",1026,930
50,"jcdvd",0,930
50,"jcdvd",122,930
50,"jcdvd",669,1224
50,"jcdvd",334,1224
50,"jcdvd",146,1784
50,"jcdvd",NULL,1784
50,"jcdvd",1602,1784
50,"jcdvd",311,1784
50,"jcdvd",669,517
50,"jcdvd",1414,238
50,"jcdvd",NULL,238
50,"jcdvd",648,3176
50,"jcdvd",140,3176
50,"jcdvd",315,3176
50,"jcdvd",410,4774
50,"jcdvd",NULL,4774
50,"jcdvd",164,4774
50,"jcdvd",218,4774
50,"jcdvd",336,4774
50,"jcdvd",0,4774
50,"jcdvd",1012,4774
50,"jcdvd",90,4774
50,"jcdvd",163,6007
50,"jcdvd",431,6007
50,"jcdvd",384,6007
50,"jcdvd",292,834
50,"jcdvd",NULL,834
50,"jcdvd",670,834
50,"jcdvd",335,834
50,"jcdvd",332,834
50,"jcdvd",142,834
50,"jcdvd",528,909
50,"jcdvd",335,909
50,"jcdvd",502,852
50,"jcdvd",NULL,852
50,"jcdvd",333,3176
50,"jcdvd",113,3176
50,"jcdvd",738,3176
50,"jcdvd",0,3176
50,"jcdvd",167,3176
50,"jcdvd",403,376
50,"jcdvd",215,376
50,"jcdvd",527,376
50,"jcdvd",480,376
50,"jcdvd",503,344
50,"jcdvd",NULL,344
50,"jcdvd",506,344
50,"jcdvd",170,344
50,"jcdvd",290,344
50,"jcdvd",435,785
50,"jcdvd",307,785
50,"jcdvd",337,785
50,"jcdvd",963,1085
50,"jcdvd",NULL,1085
50,"jcdvd",122,1085
50,"jcdvd",646,486
50,"jcdvd",NULL,486
50,"jcdvd",271,486
50,"jcdvd",385,716
50,"jcdvd",NULL,716
50,"jcdvd",577,716
50,"jcdvd",693,716
50,"jcdvd",411,3176
50,"jcdvd",384,3176
50,"jcdvd",189,3176
50,"jcdvd",548,3176
50,"jcdvd",164,3176
50,"jcdvd",331,3176
50,"jcdvd",578,308
50,"jcdvd",NULL,308
50,"jcdvd",0,308
50,"jcdvd",504,505
50,"jcdvd",167,505
50,"jcdvd",NULL,505
50,"jcdvd",377,421
50,"jcdvd",NULL,421
50,"jcdvd",430,421
50,"jcdvd",139,421
50,"jcdvd",262,421
50,"jcdvd",764,421
50,"jcdvd",120,421
50,"jcdvd",93,320
50,"jcdvd",NULL,320
50,"jcdvd",332,320
50,"jcdvd",308,320
50,"jcdvd",0,320
50,"jcdvd",47,659
50,"jcdvd",390,659
50,"jcdvd",167,659
50,"jcdvd",332,659
50,"jcdvd",622,1355
50,"jcdvd",NULL,1355
50,"jcdvd",573,1355
50,"jcdvd",0,1355
50,"jcdvd",412,838
50,"jcdvd",97,838
50,"jcdvd",572,838
50,"jcdvd",741,1210
50,"jcdvd",400,1210
50,"jcdvd",NULL,1210
50,"jcdvd",55,1210
50,"jcdvd",173,1210
50,"jcdvd",191,1210
50,"jcdvd",335,1210
50,"jcdvd",242,1210
50,"jcdvd",91,1210
50,"jcdvd",0,1210
50,"jcdvd",625,486
50,"jcdvd",216,486
50,"jcdvd",93,673
50,"jcdvd",358,673
50,"jcdvd",622,1012
50,"jcdvd",NULL,1012
50,"jcdvd",1122,1012
50,"jcdvd",114,1012
50,"jcdvd",454,1012
50,"jcdvd",622,1146
50,"jcdvd",695,1146
50,"jcdvd",423,1146
50,"jcdvd",412,475
50,"jcdvd",NULL,475
50,"jcdvd",980,475
50,"jcdvd",551,475
50,"jcdvd",0,475
50,"jcdvd",1655,154
50,"jcdvd",605,154
50,"jcdvd",NULL,154
50,"jcdvd",146,154
50,"jcdvd",23,154
50,"jcdvd",357,154
50,"jcdvd",914,288
50,"jcdvd",670,576
50,"jcdvd",449,576
50,"jcdvd",NULL,576
50,"jcdvd",2277,576
50,"jcdvd",649,576
50,"jcdvd",144,1003
50,"jcdvd",NULL,1003
50,"jcdvd",310,1003
50,"jcdvd",835,852
50,"jcdvd",97,852
50,"jcdvd",336,852
50,"jcdvd",172,852
50,"jcdvd",259,852
50,"jcdvd",402,852
50,"jcdvd",600,415
50,"jcdvd",480,415
50,"jcdvd",404,578
50,"jcdvd",NULL,578
50,"jcdvd",291,578
50,"jcdvd",314,578
50,"jcdvd",168,578
50,"jcdvd",308,551
50,"jcdvd",NULL,551
50,"jcdvd",73,659
50,"jcdvd",239,659
50,"jcdvd",405,659
50,"jcdvd",498,194
50,"jcdvd",NULL,194
50,"jcdvd",315,194
50,"jcdvd",217,194
50,"jcdvd",269,194
50,"jcdvd",1652,338
50,"jcdvd",409,338
50,"jcdvd",NULL,338
50,"jcdvd",117,338
50,"jcdvd",388,338
50,"jcdvd",308,654
50,"jcdvd",165,654
50,"jcdvd",166,654
50,"jcdvd",48,654
50,"jcdvd",381,397
50,"jcdvd",313,397
50,"jcdvd",0,397
50,"jcdvd",260,507
50,"jcdvd",168,507
50,"jcdvd",NULL,507
50,"jcdvd",216,507
50,"jcdvd",190,507
50,"jcdvd",1400,507
50,"jcdvd",0,507
50,"jcdvd",73,267
50,"jcdvd",NULL,267
50,"jcdvd",190,267
50,"jcdvd",117,437
50,"jcdvd",NULL,437
50,"jcdvd",767,437
50,"jcdvd",0,437
50,"jcdvd",1171,1165
50,"jcdvd",619,1165
50,"jcdvd",23,1165
50,"jcdvd",479,1165
50,"jcdvd",48,1165
50,"jcdvd",171,1165
50,"jcdvd",382,1422
50,"jcdvd",NULL,1422
50,"jcdvd",93,1422
50,"jcdvd",144,452
50,"jcdvd",258,452
50,"jcdvd",NULL,452
50,"jcdvd",313,452
50,"jcdvd",319,452
50,"jcdvd",1604,412
50,"jcdvd",NULL,412
50,"jcdvd",625,412
50,"jcdvd",244,412
50,"jcdvd",215,412
50,"jcdvd",313,412
50,"jcdvd",95,412
50,"jcdvd",340,412
50,"jcdvd",1147,736
50,"jcdvd",119,736
50,"jcdvd",NULL,736
50,"jcdvd",341,736
50,"jcdvd",122,394
50,"jcdvd",145,394
50,"jcdvd",NULL,394
50,"jcdvd",95,1432
50,"jcdvd",340,1432
50,"jcdvd",NULL,1432
50,"jcdvd",217,1432
50,"jcdvd",771,1432
50,"jcdvd",47,444
50,"jcdvd",NULL,444
50,"jcdvd",337,444
50,"jcdvd",0,444
50,"jcdvd",119,299
50,"jcdvd",NULL,299
50,"jcdvd",741,841
50,"jcdvd",696,450
50,"jcdvd",477,450
50,"jcdvd",293,450
50,"jcdvd",288,450
50,"jcdvd",45,659
50,"jcdvd",655,659
50,"jcdvd",334,407
50,"jcdvd",NULL,407
50,"jcdvd",335,407
50,"jcdvd",0,407
50,"jcdvd",287,407
50,"jcdvd",305,407
50,"jcdvd",572,389
50,"jcdvd",NULL,389
50,"jcdvd",99,904
50,"jcdvd",NULL,904
50,"jcdvd",311,904
50,"jcdvd",406,904
50,"jcdvd",210,904
50,"jcdvd",459,474
50,"jcdvd",1463,474
50,"jcdvd",NULL,474
50,"jcdvd",2328,474
50,"jcdvd",673,877
50,"jcdvd",1106,877
50,"jcdvd",99,823
50,"jcdvd",NULL,823
50,"jcdvd",25,823
50,"jcdvd",222,823
50,"jcdvd",236,823
50,"jcdvd",405,823
50,"jcdvd",0,823
50,"jcdvd",1482,866
50,"jcdvd",NULL,866
50,"jcdvd",0,866
50,"jcdvd",402,866
50,"jcdvd",625,266
50,"jcdvd",NULL,266
50,"jcdvd",1031,266
50,"jcdvd",388,266
50,"jcdvd",217,266
50,"jcdvd",1058,331
50,"jcdvd",268,331
50,"jcdvd",339,331
50,"jcdvd",NULL,331
50,"jcdvd",144,331
50,"jcdvd",69,331
50,"jcdvd",1374,331
50,"jcdvd",670,435
50,"jcdvd",NULL,435
50,"jcdvd",1032,649
50,"jcdvd",359,358
50,"jcdvd",NULL,358
50,"jcdvd",382,358
50,"jcdvd",0,358
50,"jcdvd",93,397
50,"jcdvd",73,412
50,"jcdvd",962,805
50,"jcdvd",NULL,805
50,"jcdvd",748,805
50,"jcdvd",191,805
50,"jcdvd",165,805
50,"jcdvd",216,805
50,"jcdvd",1007,805
50,"jcdvd",625,322
50,"jcdvd",NULL,322
50,"jcdvd",145,322
50,"jcdvd",962,438
50,"jcdvd",1317,438
50,"jcdvd",838,438
