"copies","kind","duration","popularity"
50,"acmus",5899,45
50,"acmus",23,45
50,"acmus",330,116
50,"acmus",NULL,116
50,"acmus",1504,116
50,"acmus",893,116
50,"acmus",981,116
50,"acmus",645,116
50,"acmus",0,116
50,"acmus",435,121
50,"acmus",NULL,121
50,"acmus",1050,121
50,"acmus",1395,121
50,"acmus",153,121
50,"acmus",984,121
50,"acmus",0,121
50,"acmus",2304,172
50,"acmus",NULL,172
50,"acmus",980,172
50,"acmus",5064,13
50,"acmus",1747,13
50,"acmus",0,13
50,"acmus",620,177
50,"acmus",NULL,177
50,"acmus",449,177
50,"acmus",645,6
50,"acmus",195,6
50,"acmus",1002,137
50,"acmus",170,137
50,"acmus",576,137
50,"acmus",169,137
50,"acmus",689,81
50,"acmus",3787,81
50,"acmus",363,81
50,"acmus",815,8
50,"acmus",840,8
50,"acmus",1084,1
50,"acmus",1250,34
50,"acmus",308,34
50,"acmus",0,34
50,"acmus",776,17
50,"acmus",776,15
50,"acmus",3235,15
50,"acmus",602,15
50,"acmus",617,31
50,"acmus",NULL,31
50,"acmus",171,31
50,"acmus",0,31
50,"acmus",3383,198
50,"acmus",NULL,198
50,"acmus",6664,16
50,"acmus",1392,16
50,"acmus",NULL,16
50,"acmus",3357,27
50,"acmus",354,27
50,"acmus",977,27
50,"acmus",4728,27
50,"acmus",282,10
50,"acmus",1392,10
50,"acmus",6592,3
50,"acmus",6096,2
50,"acmus",NULL,2
50,"acmus",2613,27
50,"acmus",9954,27
50,"acmus",2641,81
50,"acmus",337,81
50,"acmus",6643,18
50,"acmus",NULL,18
50,"acmus",504,18
50,"acmus",165,18
50,"acmus",0,18
50,"acmus",1053,57
50,"acmus",NULL,57
50,"acmus",620,57
50,"acmus",1987,57
50,"acmus",120,57
50,"acmus",525,13
50,"acmus",1416,13
50,"acmus",11327,13
50,"acmus",525,39
50,"acmus",NULL,39
50,"acmus",792,19
50,"acmus",169,119
50,"acmus",NULL,119
50,"acmus",216,119
50,"acmus",6506,119
50,"acmus",428,119
50,"acmus",0,119
50,"acmus",1074,97
50,"acmus",NULL,97
50,"acmus",0,97
50,"acmus",169,97
50,"acmus",742,97
50,"acmus",0,65
50,"acmus",6166,6
50,"acmus",1294,35
50,"acmus",115,35
50,"acmus",0,35
50,"acmus",NULL,35
50,"acmus",502,35
50,"acmus",3261,24
50,"acmus",338,8
50,"acmus",338,12
50,"acmus",6499,12
50,"acmus",361,7
50,"acmus",1509,7
50,"acmus",NULL,7
50,"acmus",361,5
50,"acmus",1509,5
50,"acmus",22149,2
50,"acmus",2206,5
50,"acmus",603,93
50,"acmus",1704,93
50,"acmus",669,93
50,"acmus",NULL,93
50,"acmus",1244,13
50,"acmus",640,13
50,"acmus",6067,17
50,"acmus",525,17
50,"acmus",1511,38
50,"acmus",NULL,38
50,"acmus",6857,43
50,"acmus",1511,43
50,"acmus",12110,3
50,"acmus",455,3
50,"acmus",953,12
50,"acmus",622,12
50,"acmus",957,29
50,"acmus",45,29
50,"acmus",1008,29
50,"acmus",981,29
50,"acmus",286,29
50,"acmus",4726,2
50,"acmus",7810,4
50,"acmus",930,31
50,"acmus",593,31
50,"acmus",4508,17
50,"acmus",8134,17
50,"acmus",185,17
50,"acmus",527,4
50,"acmus",2347,10
50,"acmus",2685,5
50,"acmus",5898,5
50,"acmus",187,5
50,"acmus",1873,2
50,"acmus",7372,7
50,"acmus",2972,7
50,"acmus",1510,149
50,"acmus",NULL,149
50,"acmus",619,149
50,"acmus",216,149
50,"acmus",25895,3
50,"acmus",24195,4
50,"acmus",7925,3
50,"acmus",454,18
50,"acmus",934,4
50,"acmus",934,6
50,"acmus",934,10
50,"acmus",383,11
50,"acmus",862,2
50,"acmus",7932,15
50,"acmus",10367,15
50,"acmus",719,19
50,"acmus",1892,19
50,"acmus",NULL,32
50,"acmus",1852,25
50,"acmus",1175,25
50,"acmus",0,25
50,"acmus",NULL,25
50,"acmus",1892,7
50,"acmus",1892,4
50,"acmus",0,4
50,"acmus",598,9
50,"acmus",0,9
50,"acmus",504,7
50,"acmus",1466,7
50,"acmus",1466,5
50,"acmus",15256,6
50,"acmus",765,48
50,"acmus",1054,48
50,"acmus",745,116
50,"acmus",4200,42
50,"acmus",NULL,42
50,"acmus",695,42
50,"acmus",2648,18
50,"acmus",4822,4
50,"acmus",864,4
50,"acmus",2529,10
50,"acmus",6694,10
50,"acmus",4822,20
50,"acmus",0,20
50,"acmus",2648,22
50,"acmus",1129,22
50,"acmus",188,22
50,"acmus",2026,13
50,"acmus",1051,13
50,"acmus",670,13
50,"acmus",188,13
50,"acmus",4200,51
50,"acmus",NULL,51
50,"acmus",122,51
50,"acmus",17324,16
50,"acmus",169,16
50,"acmus",100,31
50,"acmus",1607,31
50,"acmus",742,31
50,"acmus",3791,31
50,"acmus",1074,31
50,"acmus",1725,16
50,"acmus",2544,27
50,"acmus",1295,27
50,"acmus",17299,2
50,"acmus",10416,5
50,"acmus",30692,5
50,"acmus",2061,9
50,"acmus",2495,48
50,"acmus",1386,48
50,"acmus",548,6
50,"acmus",671,17
50,"acmus",813,8
50,"acmus",3097,30
50,"acmus",NULL,30
50,"acmus",860,30
50,"acmus",511,37
50,"acmus",NULL,37
50,"acmus",168,37
50,"acmus",3883,37
50,"acmus",332,37
50,"acmus",790,37
50,"acmus",0,37
50,"acmus",1850,28
50,"acmus",1218,28
50,"acmus",0,28
50,"acmus",669,28
50,"acmus",500,28
50,"acmus",503,4
50,"acmus",842,19
50,"acmus",934,18
50,"acmus",1799,18
50,"acmus",1460,21
50,"acmus",456,21
50,"acmus",4344,21
50,"acmus",551,22
50,"acmus",954,22
50,"acmus",3119,22
50,"acmus",1585,27
50,"acmus",1434,27
50,"acmus",833,27
50,"acmus",22298,5
50,"acmus",3669,23
50,"acmus",2085,23
50,"acmus",185,23
50,"acmus",3669,47
50,"acmus",NULL,47
50,"acmus",75,47
50,"acmus",261,47
50,"acmus",880,47
50,"acmus",1242,23
50,"acmus",431,23
50,"acmus",1271,29
50,"acmus",267,29
50,"acmus",628,29
50,"acmus",47,29
50,"acmus",1460,29
50,"acmus",503,132
50,"acmus",1610,132
50,"acmus",265,132
50,"acmus",1487,132
50,"acmus",1383,132
50,"acmus",1055,132
50,"acmus",2855,132
50,"acmus",7438,3
50,"acmus",504,86
50,"acmus",1795,86
50,"acmus",3980,86
50,"acmus",NULL,86
50,"acmus",0,86
50,"acmus",504,97
50,"acmus",360,97
50,"acmus",504,93
50,"acmus",864,93
50,"acmus",791,50
50,"acmus",883,50
50,"acmus",NULL,50
50,"acmus",621,50
50,"acmus",2089,50
50,"acmus",0,50
50,"acmus",70,50
50,"acmus",235,85
50,"acmus",NULL,85
50,"acmus",601,85
50,"acmus",20809,7
50,"acmus",572,25
50,"acmus",1364,25
50,"acmus",1388,25
50,"acmus",742,20
50,"acmus",1079,20
50,"acmus",2393,20
50,"acmus",912,11
50,"acmus",306,11
50,"acmus",507,65
50,"acmus",NULL,65
50,"acmus",1656,65
50,"acmus",1053,65
50,"acmus",621,12
50,"acmus",1174,12
50,"acmus",364,5
50,"acmus",14440,5
50,"acmus",1543,5
50,"acmus",767,152
50,"acmus",NULL,152
50,"acmus",364,19
50,"acmus",429,19
50,"acmus",364,13
50,"acmus",940,30
50,"acmus",363,30
50,"acmus",358,30
50,"acmus",0,30
50,"acmus",1725,3
50,"acmus",5848,7
50,"acmus",0,7
50,"acmus",2472,29
50,"acmus",599,29
50,"acmus",1795,29
50,"acmus",0,29
50,"acmus",1240,27
50,"acmus",674,2
50,"acmus",1250,9
50,"acmus",674,5
50,"acmus",674,1
50,"acmus",843,5
50,"acmus",504,5
50,"acmus",11707,58
50,"acmus",888,58
50,"acmus",91,58
50,"acmus",432,21
50,"acmus",551,67
50,"acmus",1363,67
50,"acmus",NULL,67
50,"acmus",1866,67
50,"acmus",1701,25
50,"acmus",670,25
50,"acmus",673,25
50,"acmus",594,25
50,"acmus",188,25
50,"acmus",841,34
50,"acmus",816,34
50,"acmus",326,34
50,"acmus",1002,34
50,"acmus",1389,16
50,"acmus",428,16
50,"acmus",15073,16
50,"acmus",0,16
50,"acmus",784,5
50,"acmus",507,5
50,"acmus",784,3
50,"acmus",6595,3
50,"acmus",738,11
50,"acmus",213,52
50,"acmus",937,52
50,"acmus",2037,52
50,"acmus",2781,12
50,"acmus",0,12
50,"acmus",3787,35
50,"acmus",3648,35
50,"acmus",985,35
50,"acmus",907,33
50,"acmus",NULL,33
50,"acmus",1892,177
50,"acmus",2852,177
50,"acmus",981,7
50,"acmus",1099,7
50,"acmus",426,12
50,"acmus",426,6
50,"acmus",644,6
50,"acmus",624,5
50,"acmus",573,16
50,"acmus",573,11
50,"acmus",624,12
50,"acmus",14736,12
50,"acmus",910,1
50,"acmus",910,5
50,"acmus",6358,8
50,"acmus",910,12
50,"acmus",98,12
50,"acmus",1057,12
50,"acmus",910,4
50,"acmus",962,3
50,"acmus",910,11
50,"acmus",910,18
50,"acmus",910,14
50,"acmus",1963,18
50,"acmus",5261,18
50,"acmus",523,18
50,"acmus",1148,18
50,"acmus",2106,37
50,"acmus",712,37
50,"acmus",98,37
50,"acmus",292,37
50,"acmus",1798,16
50,"acmus",668,16
50,"acmus",6311,29
50,"acmus",504,29
50,"acmus",961,55
50,"acmus",NULL,55
50,"acmus",597,30
50,"acmus",903,30
50,"acmus",837,1
50,"acmus",433,8
50,"acmus",577,8
50,"acmus",933,6
50,"acmus",21379,6
50,"acmus",0,6
50,"acmus",552,6
50,"acmus",552,8
50,"acmus",552,42
50,"acmus",92,42
50,"acmus",1148,42
50,"acmus",0,42
50,"acmus",1107,20
50,"acmus",909,20
50,"acmus",1033,18
50,"acmus",238,1
50,"acmus",1370,8
50,"acmus",1370,13
50,"acmus",957,13
50,"acmus",503,136
50,"acmus",NULL,136
50,"acmus",576,136
50,"acmus",769,136
50,"acmus",1278,136
50,"acmus",0,136
50,"acmus",1939,18
50,"acmus",503,38
50,"acmus",865,38
50,"acmus",1895,38
50,"acmus",975,38
50,"acmus",1701,38
50,"acmus",0,38
50,"acmus",168,38
50,"acmus",931,150
50,"acmus",NULL,150
50,"acmus",0,150
50,"acmus",2450,9
50,"acmus",19379,19
50,"acmus",884,19
50,"acmus",629,113
50,"acmus",NULL,113
50,"acmus",988,113
50,"acmus",2759,24
50,"acmus",1507,6
50,"acmus",593,16
50,"acmus",1267,16
50,"acmus",4150,16
50,"acmus",6039,38
50,"acmus",642,38
50,"acmus",1195,38
50,"acmus",17100,6
50,"acmus",1771,23
50,"acmus",570,45
50,"acmus",1701,45
50,"acmus",94,45
50,"acmus",573,45
50,"acmus",7836,3
50,"acmus",5615,30
50,"acmus",431,17
50,"acmus",5138,1
50,"acmus",14941,6
50,"acmus",3140,14
50,"acmus",1197,13
50,"acmus",2398,13
50,"acmus",12604,13
50,"acmus",4052,5
50,"acmus",4052,4
50,"acmus",217,121
50,"acmus",5255,121
50,"acmus",1677,19
50,"acmus",1124,25
50,"acmus",550,25
50,"acmus",642,25
50,"acmus",17870,12
50,"acmus",5015,12
50,"acmus",986,5
50,"acmus",956,44
50,"acmus",333,44
50,"acmus",NULL,44
50,"acmus",316,44
50,"acmus",1250,44
50,"acmus",165,44
50,"acmus",68,44
50,"acmus",903,44
50,"acmus",1173,10
50,"acmus",432,25
50,"acmus",3938,20
50,"acmus",336,20
50,"acmus",4552,20
50,"acmus",2829,20
50,"acmus",31,20
50,"acmus",22694,4
50,"acmus",27938,4
50,"acmus",7170,7
50,"acmus",336,7
50,"acmus",1581,20
50,"acmus",28,20
50,"acmus",5371,20
50,"acmus",4131,3
50,"acmus",15120,3
50,"acmus",8198,4
50,"acmus",7129,3
50,"acmus",5209,21
50,"acmus",2229,13
50,"acmus",3651,20
50,"acmus",1916,6
50,"acmus",2949,15
50,"acmus",1148,191
50,"acmus",NULL,191
50,"acmus",387,191
50,"acmus",476,191
50,"acmus",0,191
50,"acmus",1942,10
50,"acmus",3002,10
50,"acmus",10696,13
50,"acmus",646,33
50,"acmus",288,33
50,"acmus",957,33
50,"acmus",960,4
50,"acmus",574,4
50,"acmus",2281,14
50,"acmus",1816,14
50,"acmus",6028,24
50,"acmus",838,24
50,"acmus",5423,24
50,"acmus",7098,24
50,"acmus",1407,24
50,"acmus",12785,4
50,"acmus",1441,11
50,"acmus",3722,18
50,"acmus",138,18
50,"acmus",1345,18
50,"acmus",889,16
50,"acmus",168,16
50,"acmus",1390,16
50,"acmus",1250,25
50,"acmus",7292,25
50,"acmus",845,25
50,"acmus",985,25
50,"acmus",919,4
50,"acmus",670,23
50,"acmus",12279,23
50,"acmus",716,9
50,"acmus",691,9
50,"acmus",1366,69
50,"acmus",5161,69
50,"acmus",NULL,69
50,"acmus",9010,48
50,"acmus",647,48
50,"acmus",81922,1
50,"acmus",166,51
50,"acmus",767,51
50,"acmus",0,51
50,"acmus",6744,12
50,"acmus",8700,172
50,"acmus",7896,172
50,"acmus",1220,172
50,"acmus",4052,7
50,"acmus",5538,7
50,"acmus",501,132
50,"acmus",356,132
50,"acmus",937,132
50,"acmus",819,132
50,"acmus",239,132
50,"acmus",1148,45
50,"acmus",552,45
50,"acmus",503,21
50,"acmus",1206,21
50,"acmus",4609,22
50,"acmus",1699,22
50,"acmus",2230,10
50,"acmus",163,10
50,"acmus",2134,38
50,"acmus",840,30
50,"acmus",503,31
50,"acmus",503,10
50,"acmus",6028,36
50,"acmus",595,36
50,"acmus",NULL,36
50,"acmus",1848,36
50,"acmus",121,36
50,"acmus",0,36
50,"acmus",503,41
50,"acmus",5613,41
50,"acmus",NULL,41
50,"acmus",1441,41
50,"acmus",20533,6
50,"acmus",1339,27
50,"acmus",2499,27
50,"acmus",4363,27
50,"acmus",1914,27
50,"acmus",3190,27
50,"acmus",2945,27
50,"acmus",451,27
50,"acmus",0,1
50,"acmus",1222,6
50,"acmus",12478,6
50,"acmus",13772,16
50,"acmus",92,16
50,"acmus",4749,13
50,"acmus",20156,3
50,"acmus",1197,21
50,"acmus",1723,21
50,"acmus",1197,8
50,"acmus",3189,12
50,"acmus",2684,124
50,"acmus",2681,124
50,"acmus",550,124
50,"acmus",0,124
50,"acmus",334,124
50,"acmus",1488,153
50,"acmus",NULL,153
50,"acmus",3023,153
50,"acmus",571,33
50,"acmus",17183,33
50,"acmus",1816,33
50,"acmus",3356,33
50,"acmus",2395,23
50,"acmus",524,23
50,"acmus",1845,20
50,"acmus",1028,7
50,"acmus",3243,23
50,"acmus",619,23
50,"acmus",5758,3
50,"acmus",336,3
50,"acmus",2930,5
50,"acmus",11207,5
50,"acmus",573,119
50,"acmus",1722,18
50,"acmus",73,36
50,"acmus",4143,13
50,"acmus",4270,13
50,"acmus",32624,6
50,"acmus",4605,17
50,"acmus",1582,64
50,"acmus",953,64
50,"acmus",0,64
50,"acmus",1747,64
50,"acmus",1900,25
50,"acmus",255,25
50,"acmus",840,76
50,"acmus",169,76
50,"acmus",212,76
50,"acmus",NULL,76
50,"acmus",982,76
50,"acmus",305,76
50,"acmus",356,76
50,"acmus",1510,76
50,"acmus",1028,76
50,"acmus",503,76
50,"acmus",222,76
50,"acmus",8244,4
50,"acmus",814,193
50,"acmus",314,193
50,"acmus",338,193
50,"acmus",71,193
50,"acmus",222,193
50,"acmus",2705,2
50,"acmus",1055,2
50,"acmus",2996,2
50,"acmus",521,198
50,"acmus",524,198
50,"acmus",63,198
50,"acmus",597,198
50,"acmus",548,198
50,"acmus",717,198
50,"acmus",2445,25
50,"acmus",NULL,131
50,"acmus",6367,131
50,"acmus",1387,128
50,"acmus",NULL,128
50,"acmus",67,128
50,"acmus",713,128
50,"acmus",0,128
50,"acmus",1054,44
50,"acmus",0,44
50,"acmus",1102,44
50,"acmus",192,44
50,"acmus",792,41
50,"acmus",1105,5
50,"acmus",1389,149
50,"acmus",672,149
50,"acmus",0,149
50,"acmus",623,149
50,"acmus",1059,1
50,"acmus",863,10
50,"acmus",8663,10
50,"acmus",863,14
50,"acmus",932,29
50,"acmus",670,29
50,"acmus",639,29
50,"acmus",149,29
50,"acmus",1079,29
50,"acmus",959,29
50,"acmus",908,10
50,"acmus",477,10
50,"acmus",1318,25
50,"acmus",18018,25
50,"acmus",2614,3
50,"acmus",1540,3
50,"acmus",650,3
50,"acmus",650,11
50,"acmus",650,15
50,"acmus",650,2
50,"acmus",650,40
50,"acmus",NULL,40
50,"acmus",2155,40
50,"acmus",939,40
50,"acmus",306,40
50,"acmus",2326,40
50,"acmus",2134,40
50,"acmus",650,31
50,"acmus",1699,31
50,"acmus",1506,18
50,"acmus",1371,16
50,"acmus",1724,24
50,"acmus",3354,72
50,"acmus",845,72
50,"acmus",938,72
50,"acmus",NULL,72
50,"acmus",0,72
50,"acmus",1412,6
50,"acmus",799,6
50,"acmus",619,14
50,"acmus",1067,14
50,"acmus",2687,39
50,"acmus",558,39
50,"acmus",11986,39
50,"acmus",1243,39
50,"acmus",2212,39
50,"acmus",1075,8
50,"acmus",6766,5
50,"acmus",3938,5
50,"acmus",1388,5
50,"acmus",5949,14
50,"acmus",5256,14
50,"acmus",0,14
50,"acmus",2688,48
50,"acmus",714,48
50,"acmus",0,48
50,"acmus",1462,14
50,"acmus",1123,269
50,"acmus",NULL,269
50,"acmus",743,269
50,"acmus",432,269
50,"acmus",503,11
50,"acmus",0,11
50,"acmus",503,15
50,"acmus",503,17
50,"acmus",503,28
50,"acmus",1320,19
50,"acmus",1270,19
50,"acmus",4006,21
50,"acmus",697,21
50,"acmus",2013,48
50,"acmus",4243,48
50,"acmus",1538,32
50,"acmus",2318,32
50,"acmus",792,32
50,"acmus",3742,22
50,"acmus",2228,58
50,"acmus",1339,58
50,"acmus",694,58
50,"acmus",42085,7
50,"acmus",2203,2
50,"acmus",576,54
50,"acmus",1577,54
50,"acmus",4370,54
50,"acmus",889,54
50,"acmus",2087,54
50,"acmus",842,54
50,"acmus",5015,18
50,"acmus",2996,12
50,"acmus",1508,15
50,"acmus",3093,15
50,"acmus",12114,15
50,"acmus",1600,15
50,"acmus",2804,15
50,"acmus",5834,7
50,"acmus",525,7
50,"acmus",838,11
50,"acmus",1392,11
50,"acmus",838,4
50,"acmus",863,11
50,"acmus",505,11
50,"acmus",838,6
50,"acmus",89,6
50,"acmus",838,7
50,"acmus",4221,10
50,"acmus",2491,57
50,"acmus",534,57
50,"acmus",961,57
50,"acmus",474,57
50,"acmus",650,12
50,"acmus",1340,25
50,"acmus",1034,17
50,"acmus",814,15
50,"acmus",151552,24
50,"acmus",7193,14
50,"acmus",2356,14
50,"acmus",1246,14
50,"acmus",717,23
50,"acmus",147,23
50,"acmus",4770,23
50,"acmus",1058,6
50,"acmus",694,6
50,"acmus",482,16
50,"acmus",5972,16
50,"acmus",2852,52
50,"acmus",482,1
50,"acmus",482,20
50,"acmus",990,20
50,"acmus",5375,20
50,"acmus",931,20
50,"acmus",10028,11
50,"acmus",2308,29
50,"acmus",503,5
50,"acmus",498,5
50,"acmus",596,61
50,"acmus",NULL,61
50,"acmus",1511,61
50,"acmus",834,61
50,"acmus",0,61
50,"acmus",1702,114
50,"acmus",840,114
50,"acmus",816,53
50,"acmus",NULL,53
50,"acmus",310,53
50,"acmus",1567,13
50,"acmus",338,13
50,"acmus",1004,198
50,"acmus",624,198
50,"acmus",69,198
50,"acmus",0,198
50,"acmus",409,198
50,"acmus",842,198
50,"acmus",3000,177
50,"acmus",741,177
50,"acmus",1989,10
50,"acmus",4099,10
50,"acmus",NULL,103
50,"acmus",0,103
50,"acmus",908,91
50,"acmus",1130,91
50,"acmus",1346,10
50,"acmus",674,16
50,"acmus",10483,16
50,"acmus",817,131
50,"acmus",577,5
50,"acmus",648,14
50,"acmus",573,14
50,"acmus",648,10
50,"acmus",1411,23
50,"acmus",1484,105
50,"acmus",NULL,105
50,"acmus",335,105
50,"acmus",740,105
50,"acmus",454,4
50,"acmus",1246,1
50,"acmus",263,22
50,"acmus",8110,22
50,"acmus",930,5
50,"acmus",930,4
50,"acmus",6450,4
50,"acmus",5616,8
50,"acmus",503,8
50,"acmus",0,8
50,"acmus",1582,71
50,"acmus",1361,71
50,"acmus",NULL,71
50,"acmus",0,71
50,"acmus",503,71
50,"acmus",169,71
50,"acmus",672,8
50,"acmus",1034,2
50,"acmus",21378,3
50,"acmus",5157,7
50,"acmus",699,66
50,"acmus",1789,66
50,"acmus",NULL,66
50,"acmus",1464,66
50,"acmus",2036,66
50,"acmus",736,81
50,"acmus",387,81
50,"acmus",0,81
50,"acmus",1531,81
50,"acmus",2638,81
50,"acmus",454,9
50,"acmus",71,9
50,"acmus",454,11
50,"acmus",1031,11
50,"acmus",3476,11
50,"acmus",1247,40
50,"acmus",0,40
50,"acmus",455,40
50,"acmus",474,40
50,"acmus",984,40
50,"acmus",15828,10
50,"acmus",7242,17
50,"acmus",292,17
50,"acmus",20662,17
50,"acmus",1270,68
50,"acmus",287,68
50,"acmus",NULL,68
50,"acmus",2418,68
50,"acmus",1295,68
50,"acmus",0,68
50,"acmus",1483,6
50,"acmus",1963,27
50,"acmus",1510,27
50,"acmus",5635,24
50,"acmus",92,13
50,"acmus",934,28
50,"acmus",51,28
50,"acmus",76,28
50,"acmus",23,28
50,"acmus",25096,17
50,"acmus",31166,7
50,"acmus",NULL,60
50,"acmus",1220,60
50,"acmus",0,60
50,"acmus",1704,7
50,"acmus",8341,6
50,"acmus",264,6
50,"acmus",3189,16
50,"acmus",618,16
50,"acmus",982,16
50,"acmus",3291,6
50,"acmus",3291,7
50,"acmus",4465,144
50,"acmus",NULL,144
50,"acmus",2255,52
50,"acmus",1509,29
50,"acmus",791,49
50,"acmus",NULL,49
50,"acmus",1709,49
50,"acmus",1322,49
50,"acmus",667,49
50,"acmus",6066,14
50,"acmus",3551,12
50,"acmus",1993,122
50,"acmus",598,122
50,"acmus",664,122
50,"acmus",NULL,122
50,"acmus",0,122
50,"acmus",70,122
50,"acmus",716,27
50,"acmus",362,13
50,"acmus",1049,65
50,"acmus",333,65
50,"acmus",102,6
50,"acmus",688,17
50,"acmus",1051,23
50,"acmus",8130,16
50,"acmus",14324,3
50,"acmus",2230,6
50,"acmus",1173,20
50,"acmus",3525,6
50,"acmus",3137,4
50,"acmus",43316,4
50,"acmus",18730,9
50,"acmus",4363,7
50,"acmus",145,7
50,"acmus",3618,14
50,"acmus",1242,14
50,"acmus",929,52
50,"acmus",478,52
50,"acmus",647,52
50,"acmus",645,66
50,"acmus",2379,45
50,"acmus",669,121
50,"acmus",2385,121
50,"acmus",2708,27
50,"acmus",1392,27
50,"acmus",529,27
50,"acmus",597,27
50,"acmus",1531,27
50,"acmus",839,27
50,"acmus",115,27
50,"acmus",885,4
50,"acmus",10717,13
50,"acmus",6593,8
50,"acmus",7555,2
50,"acmus",958,14
50,"acmus",1531,19
50,"acmus",669,19
50,"acmus",1913,137
50,"acmus",1847,137
50,"acmus",1077,137
50,"acmus",697,137
50,"acmus",480,137
50,"acmus",959,16
50,"acmus",5330,16
50,"acmus",959,20
50,"acmus",1488,20
